country,indicator,date,year_week,value,source,url
Italy,Weekly new ICU admissions per 100k,2020-08-09,2020-W32,0.05402100907429717,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-08-16,2020-W33,0.06752626134287146,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-08-23,2020-W34,0.07259073094358683,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-08-30,2020-W35,0.10804201814859433,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-09-06,2020-W36,0.13505252268574292,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-09-13,2020-W37,0.17219196642432222,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-09-20,2020-W38,0.2262129754986194,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-09-27,2020-W39,0.22283666243147582,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-10-04,2020-W40,0.3308786805800702,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-10-11,2020-W41,0.58579031714941,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-10-18,2020-W42,1.1496345993623867,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-10-25,2020-W43,2.103443040830446,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-11-01,2020-W44,3.1214014305742332,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-11-08,2020-W45,4.390895143820217,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-11-15,2020-W46,4.345314917413779,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-11-22,2020-W47,4.265971560335904,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-11-29,2020-W48,3.4353985458185856,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-12-06,2020-W49,2.7466306801212967,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-12-13,2020-W50,2.4241927822090856,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-12-20,2020-W51,2.0848733189611566,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2020-12-27,2020-W52,1.9886483965475645,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-01-03,2020-W53,2.0342286229540028,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-01-10,2021-W01,2.176033771774033,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-01-17,2021-W02,2.0342286229540028,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-01-24,2021-W03,1.867101126130396,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-01-31,2021-W04,1.6408881506317765,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-02-07,2021-W05,1.7371130730453683,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-02-14,2021-W06,1.6155658026281998,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-02-21,2021-W07,1.8333379954589601,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-02-28,2021-W08,2.275635007254768,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-03-07,2021-W09,3.0268646646942132,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-03-14,2021-W10,3.433710389285014,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-03-21,2021-W11,3.671740460518636,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-03-28,2021-W12,3.538376094366465,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-04-04,2021-W13,3.053875169231362,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-04-11,2021-W14,2.1878508675090353,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-04-18,2021-W15,1.6712749682360688,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-04-25,2021-W16,1.4602554015395954,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-05-02,2021-W17,1.3302673484545677,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-05-09,2021-W18,1.0939254337545177,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-05-16,2021-W19,0.7157783702344375,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-05-23,2021-W20,0.5385219342093999,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-05-30,2021-W21,0.3393194632479291,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-06-06,2021-W22,0.2549116365693398,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-06-13,2021-W23,0.1755682794914658,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-06-20,2021-W24,0.11141833121573791,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-06-27,2021-W25,0.11141833121573791,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-07-04,2021-W26,0.04558022640643824,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-07-11,2021-W27,0.0759670440107304,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-07-18,2021-W28,0.10466570508145076,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-07-25,2021-W29,0.13336436615217115,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-08-01,2021-W30,0.20764325362932975,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-08-08,2021-W31,0.24309454083433726,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-08-15,2021-W32,0.3730825939193648,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-08-22,2021-W33,0.4524259509972388,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-08-29,2021-W34,0.43385622912794913,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-09-05,2021-W35,0.45749042059795414,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-09-12,2021-W36,0.3899641592550827,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-09-19,2021-W37,0.3545128720500752,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-09-26,2021-W38,0.3156852717779241,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-10-03,2021-W39,0.253223480035768,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-10-10,2021-W40,0.20764325362932975,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-10-17,2021-W41,0.18569721869289652,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-10-24,2021-W42,0.20933141016290152,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-10-31,2021-W43,0.29373923684149084,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-11-07,2021-W44,0.3663299677850777,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-11-14,2021-W45,0.36970628085222124,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-11-21,2021-W46,0.45917857713152593,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-11-28,2021-W47,0.5587798126122614,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-12-05,2021-W48,0.5942310998172688,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-12-12,2021-W49,0.7478533443723014,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-12-19,2021-W50,0.8322611710508908,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2021-12-26,2021-W51,0.9588729110687748,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-01-02,2021-W52,1.115871468690951,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-01-09,2022-W01,1.3826002009952931,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-01-16,2022-W02,1.375847574861006,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-01-23,2022-W03,1.3167620961859936,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-01-30,2022-W04,1.1057425294895202,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-02-06,2022-W05,0.9740663198709208,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-02-13,2022-W06,0.7529178139730168,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-02-20,2022-W07,0.6313705435558482,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-02-27,2022-W08,0.4861890816686745,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-03-06,2022-W09,0.4389206987286645,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-03-13,2022-W10,0.4102220376579441,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-03-20,2022-W11,0.40684572459080054,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-03-27,2022-W12,0.4676193597993849,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-04-03,2022-W13,0.48281276860153094,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-04-10,2022-W14,0.4490496379300952,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-04-17,2022-W15,0.41866282032580304,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-04-24,2022-W16,0.4000930984565134,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-05-01,2022-W17,0.3038681760429216,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-05-08,2022-W18,0.3106208021772087,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-05-15,2022-W19,0.3258142109793548,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-05-22,2022-W20,0.2380300712336219,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-05-29,2022-W21,0.18232090562575295,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-06-05,2022-W22,0.1384288357528865,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-06-12,2022-W23,0.18232090562575295,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-06-19,2022-W24,0.22283666243147582,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-06-26,2022-W25,0.24815901043505262,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-07-03,2022-W26,0.38152337658722374,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-07-10,2022-W27,0.4524259509972388,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-07-17,2022-W28,0.42203913339294663,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-07-24,2022-W29,0.403469411523657,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-07-31,2022-W30,0.33256683711364193,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-08-07,2022-W31,0.2988037064422062,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-08-14,2022-W32,0.2582879496364833,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-08-21,2022-W33,0.19751431442789902,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-08-28,2022-W34,0.20933141016290152,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-09-04,2022-W35,0.15699855762217615,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-09-11,2022-W36,0.15362224455503257,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-09-18,2022-W37,0.12154727041716863,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-09-25,2022-W38,0.09116045281287648,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-10-02,2022-W39,0.19244984482718366,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-10-09,2022-W40,0.2397182277671937,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-10-16,2022-W41,0.29373923684149084,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-10-23,2022-W42,0.2633524192371987,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-10-30,2022-W43,0.24478269736790906,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-11-06,2022-W44,0.2245248189650476,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-11-13,2022-W45,0.2380300712336219,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-11-20,2022-W46,0.24647085390148085,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-11-27,2022-W47,0.29542739337506263,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-12-04,2022-W48,0.3224378979122112,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-12-11,2022-W49,0.36970628085222124,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-12-18,2022-W50,0.2869866107072037,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2022-12-25,2022-W51,0.29373923684149084,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2023-01-01,2022-W52,0.3646418112515059,TESSy RESPISEVERE,NA
Italy,Weekly new ICU admissions per 100k,2023-01-08,2023-W01,0.14686961842074542,TESSy RESPISEVERE,NA
Latvia,Daily hospital occupancy,2020-03-30,2020-W14,28,Surveillance,
Latvia,Daily hospital occupancy,2020-03-31,2020-W14,27,Surveillance,
Latvia,Daily hospital occupancy,2020-04-01,2020-W14,28,Surveillance,
Latvia,Daily hospital occupancy,2020-04-02,2020-W14,29,Surveillance,
Latvia,Daily hospital occupancy,2020-04-03,2020-W14,31,Surveillance,
Latvia,Daily hospital occupancy,2020-04-04,2020-W14,29,Surveillance,
Latvia,Daily hospital occupancy,2020-04-05,2020-W14,36,Surveillance,
Latvia,Daily hospital occupancy,2020-04-06,2020-W15,44,Surveillance,
Latvia,Daily hospital occupancy,2020-04-07,2020-W15,41,Surveillance,
Latvia,Daily hospital occupancy,2020-04-08,2020-W15,39,Surveillance,
Latvia,Daily hospital occupancy,2020-04-09,2020-W15,38,Surveillance,
Latvia,Daily hospital occupancy,2020-04-10,2020-W15,35,Surveillance,
Latvia,Daily hospital occupancy,2020-04-11,2020-W15,36,Surveillance,
Latvia,Daily hospital occupancy,2020-04-12,2020-W15,43,Surveillance,
Latvia,Daily hospital occupancy,2020-04-13,2020-W16,44,Surveillance,
Latvia,Daily hospital occupancy,2020-04-14,2020-W16,46,Surveillance,
Latvia,Daily hospital occupancy,2020-04-15,2020-W16,46,Surveillance,
Latvia,Daily hospital occupancy,2020-04-16,2020-W16,45,Surveillance,
Latvia,Daily hospital occupancy,2020-04-17,2020-W16,42,Surveillance,
Latvia,Daily hospital occupancy,2020-04-18,2020-W16,37,Surveillance,
Latvia,Daily hospital occupancy,2020-04-19,2020-W16,44,Surveillance,
Latvia,Daily hospital occupancy,2020-04-20,2020-W17,45,Surveillance,
Latvia,Daily hospital occupancy,2020-04-21,2020-W17,43,Surveillance,
Latvia,Daily hospital occupancy,2020-04-22,2020-W17,42,Surveillance,
Latvia,Daily hospital occupancy,2020-04-23,2020-W17,40,Surveillance,
Latvia,Daily hospital occupancy,2020-04-24,2020-W17,40,Surveillance,
Latvia,Daily hospital occupancy,2020-04-25,2020-W17,39,Surveillance,
Latvia,Daily hospital occupancy,2020-04-26,2020-W17,39,Surveillance,
Latvia,Daily hospital occupancy,2020-04-27,2020-W18,41,Surveillance,
Latvia,Daily hospital occupancy,2020-04-28,2020-W18,45,Surveillance,
Latvia,Daily hospital occupancy,2020-04-29,2020-W18,42,Surveillance,
Latvia,Daily hospital occupancy,2020-04-30,2020-W18,42,Surveillance,
Latvia,Daily hospital occupancy,2020-05-01,2020-W18,34,Surveillance,
Latvia,Daily hospital occupancy,2020-05-02,2020-W18,34,Surveillance,
Latvia,Daily hospital occupancy,2020-05-03,2020-W18,33,Surveillance,
Latvia,Daily hospital occupancy,2020-05-04,2020-W19,34,Surveillance,
Latvia,Daily hospital occupancy,2020-05-05,2020-W19,33,Surveillance,
Latvia,Daily hospital occupancy,2020-05-06,2020-W19,30,Surveillance,
Latvia,Daily hospital occupancy,2020-05-07,2020-W19,29,Surveillance,
Latvia,Daily hospital occupancy,2020-05-08,2020-W19,30,Surveillance,
Latvia,Daily hospital occupancy,2020-05-09,2020-W19,29,Surveillance,
